alt_text,duration_ms,height,media_key,preview_image_url,public_metrics,type,url,width
,,644,3_1335701933995274240,,,photo,https://pbs.twimg.com/media/Eold1QWXMAAYGyv.jpg,614
,,659,3_1335701933974315008,,,photo,https://pbs.twimg.com/media/Eold1QRXYAARxef.jpg,610
,,960,3_1335507633890013184,,,photo,https://pbs.twimg.com/media/EoitHgDWMAANcQk.jpg,1280
,,960,3_1335507634049474563,,,photo,https://pbs.twimg.com/media/EoitHgpXYAMeR6v.jpg,1280
,61880.0,720,13_1334906265697443844,https://pbs.twimg.com/amplify_video_thumb/1334906265697443844/img/GzPI_bZqCOAqbXhO.jpg,{'view_count': 109277},video,,1280
,,1576,3_1333365928046813185,,,photo,https://pbs.twimg.com/media/EoERP0DW4AEum25.jpg,2517
,,1024,3_1333052743674699776,,,photo,https://pbs.twimg.com/media/En_0aFWXIAAwM0o.jpg,713
,,2304,3_1328344156574453765,,,photo,https://pbs.twimg.com/media/Em85-PgWEAU8nRQ.jpg,4096
,125683.0,720,13_1325115540680085506,https://pbs.twimg.com/amplify_video_thumb/1325115540680085506/img/1_hoRlwHgANTAsK_.jpg,{'view_count': 614092},video,,1278
,,1600,3_1325066546973188097,,,photo,https://pbs.twimg.com/media/EmOVAQQXIAEgSVd.jpg,900
,,270,16_1324648242714431488,https://pbs.twimg.com/tweet_video_thumb/EmIYjvdW0AACI_C.jpg,,animated_gif,,480
,,615,3_1322865200941379586,,,photo,https://pbs.twimg.com/media/ElvC5DPWMAIMJKW.jpg,1748
,,969,3_1322624029719695365,,,photo,https://pbs.twimg.com/media/ElrnjCbWkAUCfKE.jpg,1536
,,1080,3_1319540631220400128,,,photo,https://pbs.twimg.com/media/Ek_zNn6WMAAqdQm.jpg,1920
,,1600,3_1317431489735385089,,,photo,https://pbs.twimg.com/media/Ekh09bmXYAEL3Lp.jpg,2048
,,739,3_1316785651250061312,,,photo,https://pbs.twimg.com/media/EkYpkrwXYAA6q8d.jpg,750
,,442,3_1316296328566263808,,,photo,https://pbs.twimg.com/media/EkRsiWtX0AATWRN.jpg,1172
,,830,3_1312713638751461376,,,photo,https://pbs.twimg.com/media/EjeyGXGXYAAo6YP.jpg,1024
,,1068,3_1309476196862787584,,,photo,https://pbs.twimg.com/media/EiwxqcPWAAAXrmw.jpg,1600
,,358,16_1309361447739285509,https://pbs.twimg.com/tweet_video_thumb/EivJTKcXYAUc4ht.jpg,,animated_gif,,480
,,729,3_1309068170360246272,,,photo,https://pbs.twimg.com/media/Eiq-kLEX0AAe-mO.jpg,1024
,,659,3_1306936861043175424,,,photo,https://pbs.twimg.com/media/EiMsJpJXsAAwAl6.jpg,1199
,,1408,3_1305831341796319232,,,photo,https://pbs.twimg.com/media/Eh8-r9BXYAAPOUI.jpg,1272
,,632,3_1305831360880349187,,,photo,https://pbs.twimg.com/media/Eh8-tEHWkAMjrqi.png,504
,,951,3_1304092865799348224,,,photo,https://pbs.twimg.com/media/EhkRjVQXYAAf4H1.jpg,1673
,,732,3_1302320095784579073,,,photo,https://pbs.twimg.com/media/EhLFOiUXsAEX5UG.jpg,1024
,,737,3_1301856596272861185,,,photo,https://pbs.twimg.com/media/EhEfrUFX0AEHZgp.jpg,750
,,315,3_1300731637672611840,,,photo,https://pbs.twimg.com/media/Eg0giGuWkAApCMs.jpg,750
,,501,3_1296534237944975360,,,photo,https://pbs.twimg.com/media/Ef43BSPXkAAbbv_.jpg,761
,,3024,3_1293109109290672128,,,photo,https://pbs.twimg.com/media/EfIL4jsXoAA1J8L.jpg,4032
,,786,3_1290572031654797313,,,photo,https://pbs.twimg.com/media/EekIbM_WoAEDx-B.jpg,750
,,570,3_1290011367475478529,,,photo,https://pbs.twimg.com/media/EecKgQKXgAE0Nd2.jpg,750
,,547,3_1288458574281224195,,,photo,https://pbs.twimg.com/media/EeGGPyvWsAMcyhu.png,769
,,762,3_1287721876026994690,,,photo,https://pbs.twimg.com/media/Ed7oOT4WsAIZXim.jpg,1024
,,650,3_1284069910679826432,,,photo,https://pbs.twimg.com/media/EdHux8zWsAA9biV.jpg,1155
,,1310,3_1283843719549116418,,,photo,https://pbs.twimg.com/media/EdEhD5LXYAI6GWT.jpg,1917
,,485,3_1283730282181517312,,,photo,https://pbs.twimg.com/media/EdC54-DXYAA5Bk3.jpg,862
,,720,3_1277529727721504768,,,photo,https://pbs.twimg.com/media/EbqyhMrXgAAdOiM.jpg,1280
,,1598,3_1276499956468199424,,,photo,https://pbs.twimg.com/media/EbcJ8n0WsAAvCTe.jpg,2048
,,1779,3_1276499960465408001,,,photo,https://pbs.twimg.com/media/EbcJ82tXQAE-n95.jpg,2047
,,2048,3_1276499965297090562,,,photo,https://pbs.twimg.com/media/EbcJ9ItU4AIk2bH.jpg,1911
,,1536,3_1276499966853287938,,,photo,https://pbs.twimg.com/media/EbcJ9OgWkAIC2jT.jpg,2048
,,720,3_1276399715156996096,,,photo,https://pbs.twimg.com/media/Ebauxz1XsAAsm9m.jpg,1280
,,1280,3_1276399715190484995,,,photo,https://pbs.twimg.com/media/Ebauxz9WsAMSroL.jpg,960
,,720,3_1276399715156885504,,,photo,https://pbs.twimg.com/media/Ebauxz1WAAA4DIi.jpg,1280
,,720,3_1276399715337281536,,,photo,https://pbs.twimg.com/media/Ebaux0gWoAA9fVk.jpg,1280
,,548,3_1276193618496237570,,,photo,https://pbs.twimg.com/media/EbXzVZ8WsAIcNbx.jpg,750
,,650,3_1275021452778053640,,,photo,https://pbs.twimg.com/media/EbHJQYXWoAgLulO.jpg,1156
,,655,3_1274219144515334145,,,photo,https://pbs.twimg.com/media/Ea7vj5LWsAEt1-T.jpg,810
,,1644,3_1273175719443681281,,,photo,https://pbs.twimg.com/media/Eas6kj4X0AEMfjS.jpg,1389
,399774.0,720,13_1269288732492017664,https://pbs.twimg.com/media/EZ1t3U3XQAMsO27.jpg,{'view_count': 7071993},video,,1280
,,1028,3_1267705442005929985,,,photo,https://pbs.twimg.com/media/EZfLYgaX0AEywXA.jpg,686
,,122,16_1266678781445648384,https://pbs.twimg.com/tweet_video_thumb/EZQlo_yXsAAgr5Y.jpg,,animated_gif,,220
,,1536,3_1266659405208133632,,,photo,https://pbs.twimg.com/media/EZQUBJrWoAARKxa.jpg,2048
,,787,3_1266647269832605703,,,photo,https://pbs.twimg.com/media/EZQI-x4XQAc4hwj.jpg,1275
,,1230,16_1265631792079478784,https://pbs.twimg.com/tweet_video_thumb/EZBtaMdWoAAkoJD.jpg,,animated_gif,,1230
,,1090,3_1264457630522753024,,,photo,https://pbs.twimg.com/media/EYxBg_zXQAADwiq.jpg,1611
,,327,3_1264265127395823616,,,photo,https://pbs.twimg.com/media/EYuSb1xXkAAG0b4.jpg,1156
,,1334,3_1263041391996829696,,,photo,https://pbs.twimg.com/media/EYc5dEKWAAA6ZU2.jpg,750
,,699,3_1263029378927255552,,,photo,https://pbs.twimg.com/media/EYcuhz_XYAAPJdk.jpg,1200
,,346,3_1260888544169598977,,,photo,https://pbs.twimg.com/media/EX-Tc1CWoAEYsJ5.jpg,1028
,,388,3_1259112801811025920,,,photo,https://pbs.twimg.com/media/EXlEbBQX0AArZ3q.png,721
,,989,3_1257601702141796352,,,photo,https://pbs.twimg.com/media/EXPmFcUWoAAkD4x.jpg,1518
,,1280,3_1256254560085192707,,,photo,https://pbs.twimg.com/media/EW8c3dFXsAMxSTD.jpg,719
,,1066,3_1253644199158824960,,,photo,https://pbs.twimg.com/media/EWXWwc2XQAAbO4p.jpg,1600
,,1536,3_1253593358611689472,,,photo,https://pbs.twimg.com/media/EWWohJDWsAAx744.jpg,2048
,,2542,3_1253294357760925697,,,photo,https://pbs.twimg.com/media/EWSYlAFXYAE_pWI.jpg,3131
,,834,3_1252914396273299459,,,photo,https://pbs.twimg.com/media/EWM_AVPX0AMour6.jpg,1024
,,1544,3_1252695410705039366,,,photo,https://pbs.twimg.com/media/EWJ31sbWAAYyM9H.jpg,2048
,,269,3_1251815877344886784,,,photo,https://pbs.twimg.com/media/EV9X6HVWAAAUaFO.jpg,1168
,,2048,3_1251099057797373953,,,photo,https://pbs.twimg.com/media/EVzL9ubWoAEVSzq.jpg,1954
,,1280,3_1248633481820864512,,,photo,https://pbs.twimg.com/media/EVQJiUKXgAAxjY3.jpg,2048
,,1280,3_1248633481829273607,,,photo,https://pbs.twimg.com/media/EVQJiUMX0Aciu9b.jpg,2048
,,607,3_1248552511343964162,,,photo,https://pbs.twimg.com/media/EVO_5NoUMAIH9h5.jpg,750
,,508,3_1246334701314478082,,,photo,https://pbs.twimg.com/media/EUvezrcXkAIgNCT.jpg,670
,,1440,3_1246147246158217217,,,photo,https://pbs.twimg.com/media/EUs0UWkXgAEt73O.jpg,1440
,,1440,3_1246147246313410560,,,photo,https://pbs.twimg.com/media/EUs0UXJXkAApDsZ.jpg,1440
,,279,3_1244267432371519493,,,photo,https://pbs.twimg.com/media/EUSGoygXgAUgyXL.jpg,1178
,,1635,3_1243518090769502210,,,photo,https://pbs.twimg.com/media/EUHdHXgWkAIe48B.jpg,2616
,,1350,3_1242811383542099968,,,photo,https://pbs.twimg.com/media/ET9aXl7WsAAuGCe.jpg,1080
,,1350,3_1242811447287128065,,,photo,https://pbs.twimg.com/media/ET9abTZWoAEb1td.jpg,1080
,,1643,3_1240981546099789825,,,photo,https://pbs.twimg.com/media/ETjaJCQX0AEXrwl.jpg,2629
,,1080,3_1240973028672049155,,,photo,https://pbs.twimg.com/media/ETjSZQXWkAMlTnv.jpg,1920
,,1072,3_1240210776071208961,,,photo,https://pbs.twimg.com/media/ETYdIUJWAAE82Ev.jpg,1182
,,1538,3_1238429067948498947,,,photo,https://pbs.twimg.com/media/ES_IrQKWoAM1bEA.jpg,2048
,,872,3_1238393589241176065,,,photo,https://pbs.twimg.com/media/ES-oaHrXYAEKpg9.jpg,2048
,,493,3_1237319181277835264,,,photo,https://pbs.twimg.com/media/ESvXPWHXsAA4kq0.jpg,1188
,,825,3_1231916932250689536,,,photo,https://pbs.twimg.com/media/ERil7EOXYAAcoFX.jpg,750
,,720,3_1231527464062595074,,,photo,https://pbs.twimg.com/media/ERdDtCKWsAIWn4r.jpg,1280
,,1018,3_1231170093675163648,,,photo,https://pbs.twimg.com/media/ERX-rVuXsAAWFUS.jpg,1523
,,1152,3_1230870162041135106,,,photo,https://pbs.twimg.com/media/ERTt5BUW4AINkhx.jpg,2048
,,358,16_1230863262809497600,https://pbs.twimg.com/tweet_video_thumb/ERTnnbrWoAAJhVY.jpg,,animated_gif,,480
,,926,3_1230387463471980545,,,photo,https://pbs.twimg.com/media/ERM24RBXYAEDRcm.jpg,740
,,1353,3_1230079702007767041,,,photo,https://pbs.twimg.com/media/ERIe-MOXYAEA3la.jpg,2048
,,4096,3_1229820616863338499,,,photo,https://pbs.twimg.com/media/EREzVc2XUAMIpMN.jpg,4096
,,1152,3_1228350878840770561,,,photo,https://pbs.twimg.com/media/EQv6ncDX0AEbGys.jpg,2048
,,358,16_1225753177380851713,https://pbs.twimg.com/tweet_video_thumb/EQLABUAXkAENgY2.jpg,,animated_gif,,480
,,1132,3_1224998900098048000,,,photo,https://pbs.twimg.com/media/EQASAmKWoAAQbNT.jpg,2048
,,358,16_1224963365056974849,https://pbs.twimg.com/tweet_video_thumb/EP_xsL0WkAEaPjI.jpg,,animated_gif,,480
,,853,3_1223878905574166528,,,photo,https://pbs.twimg.com/media/EPwXYVbXkAAztui.jpg,1280
,,853,3_1223878905699995648,,,photo,https://pbs.twimg.com/media/EPwXYV5XkAAuLXu.jpg,1280
,,853,3_1223874435423375360,,,photo,https://pbs.twimg.com/media/EPwTUI0XkAA2tIN.jpg,1280
,,853,3_1223874435444363264,,,photo,https://pbs.twimg.com/media/EPwTUI5X0AA-9Lj.jpg,1280
,,853,3_1223874435419201536,,,photo,https://pbs.twimg.com/media/EPwTUIzX4AANBk0.jpg,1280
,,853,3_1223874435448475648,,,photo,https://pbs.twimg.com/media/EPwTUI6WkAAjFQE.jpg,1280
,,2048,3_1223519947348942848,,,photo,https://pbs.twimg.com/media/EPrQ6N1WoAAEUHI.jpg,1985
,,700,3_1222623266793304064,,,photo,https://pbs.twimg.com/media/EPehYidXsAAvtRA.jpg,1024
,,392,3_1222095549739995136,,,photo,https://pbs.twimg.com/media/EPXBbXPWkAA_J21.jpg,651
,,1266,3_1219568134551719941,,,photo,https://pbs.twimg.com/media/EOzGwb9XUAUXOgs.jpg,2048
,,289,3_1219217635558264833,,,photo,https://pbs.twimg.com/media/EOuH-tdXkAEWFgN.jpg,750
,,1279,3_1218212528205058049,,,photo,https://pbs.twimg.com/media/EOf11wyX0AEqjEx.jpg,1279
,,784,3_1212347369150386176,,,photo,https://pbs.twimg.com/media/ENMfgkqWkAA4vrS.jpg,750
,,1159,3_1210519142769610752,,,photo,https://pbs.twimg.com/media/EMygvyqX0AA-OQ3.jpg,2048
,,819,3_1209058962831814657,,,photo,https://pbs.twimg.com/media/EMdwuIgXsAEVfOT.jpg,1170
,,1691,3_1208070004572332032,,,photo,https://pbs.twimg.com/media/EMPtRL5WoAAartR.jpg,2048
,,363,3_1206920050692763648,,,photo,https://pbs.twimg.com/media/EL_XZD3WsAASXHO.jpg,643
,,1024,3_1205469432463732738,,,photo,https://pbs.twimg.com/media/ELqwD92XsAIGbKs.jpg,1024
,,1536,3_1205469435370319873,,,photo,https://pbs.twimg.com/media/ELqwEIrWsAEf0Dl.jpg,2048
,,578,3_1205109075635257344,,,photo,https://pbs.twimg.com/media/ELloUcDWwAAAJmv.jpg,750
,,732,3_1205020707895287809,,,photo,https://pbs.twimg.com/media/ELkX8wkWoAEp8P5.jpg,750
,,1582,3_1204504386766036993,,,photo,https://pbs.twimg.com/media/ELdCW6eW4AEb7FX.jpg,2048
,,982,3_1204386237009805312,,,photo,https://pbs.twimg.com/media/ELbW5sVWwAAX-51.jpg,2047
,,1874,3_1204377965502615552,,,photo,https://pbs.twimg.com/media/ELbPYOkXUAAuceg.jpg,2048
,,1075,3_1203030240647356416,,,photo,https://pbs.twimg.com/media/ELIFoUPWoAAO_SS.jpg,1200
,,1536,3_1203027161755598853,,,photo,https://pbs.twimg.com/media/ELIC1GeWwAUQgjb.jpg,2048
,,1268,3_1201782887332372480,,,photo,https://pbs.twimg.com/media/EK2XKzCW4AApvco.jpg,2047
,,320,3_1200833261234278402,,,photo,https://pbs.twimg.com/media/EKo3fSJX0AIdLqb.jpg,640
,,772,3_1200370395507036160,,,photo,https://pbs.twimg.com/media/EKiSg88XkAAJ56w.jpg,1024
,,609,3_1200360076986507264,,,photo,https://pbs.twimg.com/media/EKiJIVdXYAAdUXO.jpg,1492
,,3024,3_1198901069826449409,,,photo,https://pbs.twimg.com/media/EKNaK8PXYAENS-N.jpg,4032
,,656,3_1198718127896432641,,,photo,https://pbs.twimg.com/media/EKKzyUcWkAEEhVI.jpg,649
,,1536,3_1197904148643098624,,,photo,https://pbs.twimg.com/media/EJ_PefbWsAApf_9.jpg,2048
,,1662,3_1196205270210359296,,,photo,https://pbs.twimg.com/media/EJnGWwFWsAAQifS.jpg,2048
,,1536,3_1193222549104156673,,,photo,https://pbs.twimg.com/media/EI8tliFW4AEE2Rz.jpg,2048
,,1118,3_1192859439944077312,,,photo,https://pbs.twimg.com/media/EI3jVzDWkAA1Ua2.jpg,1884
,,489,3_1191785755716280321,,,photo,https://pbs.twimg.com/media/EIoS1JnW4AE5CM_.jpg,1166
,,1024,3_1190181314063937537,,,photo,https://pbs.twimg.com/media/EIRfmWsWsAEBAzE.jpg,1024
,,400,3_1190151058892500992,,,photo,https://pbs.twimg.com/media/EIREFRZXsAAq4Rl.jpg,400
,,2048,3_1186620464245944320,,,photo,https://pbs.twimg.com/media/EHe5BnaWsAAZiIu.jpg,1536
,,1440,3_1185452773862789120,,,photo,https://pbs.twimg.com/media/EHOTBFwX0AA6YzL.jpg,1440
,,1536,3_1185139118126305282,,,photo,https://pbs.twimg.com/media/EHJ1v7FWkAI2p5-.jpg,2048
,,2048,3_1183673584084013056,,,photo,https://pbs.twimg.com/media/EG1A2nVXUAAaMKb.jpg,1538
,,1536,3_1182599930508124161,,,photo,https://pbs.twimg.com/media/EGlwXwFWoAELAM0.jpg,2048
,,1114,3_1181916077086916610,,,photo,https://pbs.twimg.com/media/EGcCaPkWwAIAbgx.jpg,2048
,,629,3_1181115530587054080,,,photo,https://pbs.twimg.com/media/EGQqUTdWoAAxZRS.jpg,750
,,2048,3_1180906748917555200,,,photo,https://pbs.twimg.com/media/EGNsbnIXoAAnWJq.jpg,1536
,,1600,3_1180111944575004672,,,photo,https://pbs.twimg.com/media/EGCZj6OWsAA9gE4.jpg,1599
,,563,3_1177689562279239681,,,photo,https://pbs.twimg.com/media/EFf-as9W4AEofWL.jpg,414
,,1068,3_1175313210066505728,,,photo,https://pbs.twimg.com/media/EE-NIzHWkAArRbh.jpg,1600
,,778,3_1174964140713971712,,,photo,https://pbs.twimg.com/media/EE5PqScUEAAc9gf.jpg,565
,,652,3_1173137620995645441,,,photo,https://pbs.twimg.com/media/EEfSc2QXoAEssN5.jpg,494
,,1362,3_1171734706552999936,,,photo,https://pbs.twimg.com/media/EELWgesWkAAacGC.jpg,858
,,626,3_1167090718982246400,,,photo,https://pbs.twimg.com/media/EDJW002XkAA3aqo.jpg,533
,,439,3_1163000657504288768,,,photo,https://pbs.twimg.com/media/ECPO76gWwAAZTOj.jpg,659
,,1472,3_1162321498645946372,,,photo,https://pbs.twimg.com/media/ECFlPqmXYAQk8hP.jpg,2048
,,974,3_1162064912186785794,,,photo,https://pbs.twimg.com/media/ECB74XjWwAIv39P.jpg,750
,120840.0,720,13_1116651638205374469,https://pbs.twimg.com/media/D38lFPsWkAASEW5.jpg,{'view_count': 2134706},video,,720
,,1117,3_1158455884395286529,,,photo,https://pbs.twimg.com/media/EBOpfTVXkAEvAsm.jpg,1785
,,1034,3_1157217978917806080,,,photo,https://pbs.twimg.com/media/EA9DnuEXYAACu_s.jpg,2048
,,594,3_1154696158775840768,,,photo,https://pbs.twimg.com/media/EAZOCd9XkAAe5tg.jpg,1024
,,1176,3_1152589814207864833,,,photo,https://pbs.twimg.com/media/D_7SVE-X4AEJrlF.jpg,2048
,,844,3_1147089490072211456,,,photo,https://pbs.twimg.com/media/D-tH0E1WkAAS7pa.jpg,1024
,,1280,3_1136951677976793088,,,photo,https://pbs.twimg.com/media/D8dDhvyXUAAX1mT.jpg,1280
,,587,3_1136179437089808384,,,photo,https://pbs.twimg.com/media/D8SFLaTXYAAmFsI.jpg,1023
,,473,3_1134372089165746176,,,photo,https://pbs.twimg.com/media/D74ZZ6nXkAA0kvz.jpg,948
,,1536,3_1134201172481499136,,,photo,https://pbs.twimg.com/media/D7199QWXYAAR7Hr.jpg,2048
,,1718,3_1132523048853225473,,,photo,https://pbs.twimg.com/media/D7eHtmrWwAEkoIF.jpg,2048
,,2048,3_1132467011953598464,,,photo,https://pbs.twimg.com/media/D7dUv09XoAAZ4Jb.jpg,1876
,,2047,3_1132400745863688192,,,photo,https://pbs.twimg.com/media/D7cYeoiXsAAbgK-.jpg,1827
,,1024,3_1132290212342784001,,,photo,https://pbs.twimg.com/media/D7az8vFX4AEc-oQ.jpg,901
,,1381,3_1132258660699312128,,,photo,https://pbs.twimg.com/media/D7aXQMDXkAA3hsl.jpg,2048
,,1440,3_1131987229843308545,,,photo,https://pbs.twimg.com/media/D7WgY1UWwAEdmrj.jpg,1440
,,497,3_1131887204865908736,,,photo,https://pbs.twimg.com/media/D7VFanPXoAAvtG2.jpg,1024
,,745,3_1131806122279612417,,,photo,https://pbs.twimg.com/media/D7T7q_EWsAEHfhq.jpg,750
,,752,3_1131806122279657472,,,photo,https://pbs.twimg.com/media/D7T7q_EXYAA-8v2.jpg,746
,,1164,3_1131244631658848256,,,photo,https://pbs.twimg.com/media/D7L8_7gX4AAOibZ.jpg,1608
,,1200,3_1130497150549405703,,,photo,https://pbs.twimg.com/media/D7BVKzYWsAce_NL.jpg,1200
,,972,3_1129381044350857216,,,photo,https://pbs.twimg.com/media/D6xeE3yXsAAitVx.jpg,865
,,461,3_1128305989944475648,,,photo,https://pbs.twimg.com/media/D6iMUeCWAAAfVWR.jpg,429
,,618,3_1126739234348343296,,,photo,https://pbs.twimg.com/media/D6L7XSnUIAADyg8.jpg,513
,,1230,16_1126411905659174912,https://pbs.twimg.com/tweet_video_thumb/D6HRqQOWAAAujV2.jpg,,animated_gif,,1230
,,750,3_1126479848367697920,,,photo,https://pbs.twimg.com/media/D6IPdCiXsAAwElX.jpg,1126
,,555,3_1126428025611014145,,,photo,https://pbs.twimg.com/media/D6HgUjuW0AESY8n.jpg,1279
,,768,3_1126099185844011015,,,photo,https://pbs.twimg.com/media/D6C1PkIWwAc83dx.jpg,1024
,,1536,3_1124253049978073088,,,photo,https://pbs.twimg.com/media/D5omMUGXsAAGB54.jpg,2048
,,1080,3_1123957263398580228,,,photo,https://pbs.twimg.com/media/D5kZLROXsAQdlha.jpg,1080
,,1080,3_1123957263348240385,,,photo,https://pbs.twimg.com/media/D5kZLRCXkAE1Mr9.jpg,1080
,,1080,3_1123957263365021696,,,photo,https://pbs.twimg.com/media/D5kZLRGXoAAjZ6O.jpg,1080
,,1080,3_1123957263398592513,,,photo,https://pbs.twimg.com/media/D5kZLROX4AEg0wj.jpg,1080
,,136,3_1121674359695785984,,,photo,https://pbs.twimg.com/media/D5D84yNUwAACOmF.jpg,471
,,736,3_1120712503393173510,,,photo,https://pbs.twimg.com/media/D42SFYQWwAYnZvg.jpg,1026
,,1368,3_1119198022024474624,,,photo,https://pbs.twimg.com/media/D4gwq9gWsAARPHS.jpg,2048
,,1204,3_1116692400364249088,,,photo,https://pbs.twimg.com/media/D39J0lcW4AA8z4B.jpg,2048
,,1800,3_1116591201761644545,,,photo,https://pbs.twimg.com/media/D37tyDRUUAEbTkY.jpg,1200
,,3780,3_1114177284691365888,,,photo,https://pbs.twimg.com/media/D3ZaVlbWkAAOmu2.png,3780
,,538,3_1114126923939176448,,,photo,https://pbs.twimg.com/media/D3YsiNAX4AATOTB.jpg,1227
,,1960,3_1112097371561906176,,,photo,https://pbs.twimg.com/media/D272qtOX0AAoPAS.jpg,2048
,,750,3_1110865211475611649,,,photo,https://pbs.twimg.com/media/D2qWBjNX0AECCFj.jpg,750
,,564,3_1106573797975605250,,,photo,https://pbs.twimg.com/media/D1tXAaIXQAIW2U4.jpg,1267
,,1080,3_1106570742458707968,,,photo,https://pbs.twimg.com/media/D1tUOjcXcAAqK2I.jpg,1080
,,1260,3_1099062814919086081,,,photo,https://pbs.twimg.com/media/D0Cnzp0X0AEsy6o.jpg,920
,,1240,3_1098506601726644225,,,photo,https://pbs.twimg.com/media/Dz6t7yNWkAEZTZB.jpg,2048
,,1080,3_1095494944997998593,,,photo,https://pbs.twimg.com/media/DzP62SnXgAE2R3i.jpg,1080
,,734,3_1093543123165286400,,,photo,https://pbs.twimg.com/media/Dy0LrTrWkAAJ5y0.jpg,720
,,1066,3_1090084991835475968,,,photo,https://pbs.twimg.com/media/DyDChklWkAAyBZZ.jpg,1600
,,900,3_1088534743153545217,,,photo,https://pbs.twimg.com/media/DxtAlONWkAEhbqi.jpg,1600
,,1200,3_1087119607327010817,,,photo,https://pbs.twimg.com/media/DxY5hecWsAEXhMn.jpg,1200
,,2047,3_1086037753786257410,,,photo,https://pbs.twimg.com/media/DxJhlT8X0AIXiu4.jpg,2048
,,1600,3_1086037753790414848,,,photo,https://pbs.twimg.com/media/DxJhlT9XQAAqqi4.jpg,1600
,,1007,3_1085688470226522115,,,photo,https://pbs.twimg.com/media/DxEj6VSW0AM0SYa.jpg,705
,,423,3_1085160749327138816,,,photo,https://pbs.twimg.com/media/Dw9D87vXQAA05Rx.jpg,1662
,,1345,3_1070257886461341697,,,photo,https://pbs.twimg.com/media/DtpR4JSWsAEOhAw.jpg,2048
,,1316,3_1069863333942181888,,,photo,https://pbs.twimg.com/media/DtjrCKnWwAAd-79.jpg,2048
,,1961,3_1069610704032931841,,,photo,https://pbs.twimg.com/media/DtgFRK3WoAEtIyn.jpg,2048
,,1536,3_1066076007050997760,,,photo,https://pbs.twimg.com/media/Dst2eufXcAAVUdc.jpg,2048
,,1152,3_1055919492499419136,,,photo,https://pbs.twimg.com/media/DqdhLxXWsAApy43.jpg,2048
,,591,3_1050237766943105025,,,photo,https://pbs.twimg.com/media/DpMxr0RX4AEZR4e.jpg,684
,,3508,3_1047771767455014912,,,photo,https://pbs.twimg.com/media/Dopu3wTW4AADgRK.jpg,2481
,,3508,3_1047771837558665216,,,photo,https://pbs.twimg.com/media/Dopu71dXsAAZjHX.jpg,2481
,,3508,3_1047771874762117120,,,photo,https://pbs.twimg.com/media/Dopu-ADXUAAGr06.jpg,2481
,,3508,3_1047771906328420352,,,photo,https://pbs.twimg.com/media/Dopu_1pW4AA3Q8_.jpg,2481
,,1050,3_1044606644947218432,,,photo,https://pbs.twimg.com/media/Dn8wNYIXcAA2ffu.jpg,744
,,1024,3_1044142778693931011,,,photo,https://pbs.twimg.com/media/Dn2KUzrXUAM9vC7.jpg,768
,,2048,3_1042472277265338368,,,photo,https://pbs.twimg.com/media/DnebA06X0AAoFLq.jpg,1768
,,200,16_1042019508351889408,https://pbs.twimg.com/tweet_video_thumb/DnX_ONRXcAAvH0x.jpg,,animated_gif,,354
,,814,3_1040912199747870720,,,photo,https://pbs.twimg.com/media/DnIQIXRXoAAymvd.jpg,1024
,,696,3_1022734597191290880,,,photo,https://pbs.twimg.com/media/DjF7so0W0AAlXHB.jpg,934
,,578,3_1022161352113176576,,,photo,https://pbs.twimg.com/media/Di9yVYfWwAALSZm.jpg,1406
,,1200,3_1020042538382778369,,,photo,https://pbs.twimg.com/media/DifrSMQX4AEYnM9.jpg,1600
,,1932,3_1008697593147412480,,,photo,https://pbs.twimg.com/media/Df-dHd1X0AAQEEL.jpg,2048
,,2048,3_1006516995410579457,,,photo,https://pbs.twimg.com/media/Dffd3-PXUAEQHK0.jpg,2010
,,576,3_1005791972513271809,,,photo,https://pbs.twimg.com/media/DfVKeFeX0AEpvtD.jpg,1024
,,1989,3_1003891001319149568,,,photo,https://pbs.twimg.com/media/De6Ji_7W0AAoxMa.jpg,2048
,,518,3_1002192684730273792,,,photo,https://pbs.twimg.com/media/DeiA79nX0AANse0.jpg,747
,,1536,3_989544109806424066,,,photo,https://pbs.twimg.com/media/DbuRIAKXkAIjxBM.jpg,2048
,,1786,3_988338968512036864,,,photo,https://pbs.twimg.com/media/DbdJDi_WAAAa3R4.jpg,2048
,,442,3_986925909054717959,,,photo,https://pbs.twimg.com/media/DbJD4qTWAAckwPU.jpg,1024
,,2048,3_985868866193534978,,,photo,https://pbs.twimg.com/media/Da6CgqyVMAIeBxk.jpg,1536
,,1024,3_973643144918175748,,,photo,https://pbs.twimg.com/media/DYMTSB7XkAQ4QHP.jpg,768
,,909,3_971636121443688448,,,photo,https://pbs.twimg.com/media/DXvx542W4AAjYnu.jpg,1024
,,1138,3_959396810551975941,,,photo,https://pbs.twimg.com/media/DVB2UOuX4AULt6a.jpg,739
,,2048,3_956166530399653888,,,photo,https://pbs.twimg.com/media/DUT8ZLaW0AAACMN.jpg,1536
,,718,3_951135314617229313,,,photo,https://pbs.twimg.com/media/DTMch4EW4AEg1u2.jpg,750
,,1334,3_934095552823914496,,,photo,https://pbs.twimg.com/media/DPaS9MxXcAACrAm.jpg,750
,,1334,3_929758289793048577,,,photo,https://pbs.twimg.com/media/DOcqPQ4W4AEmBox.jpg,750
,,2048,3_928724459162341376,,,photo,https://pbs.twimg.com/media/DON9-ZqWkAAr6Us.jpg,1536
,,1535,3_920295322676613120,,,photo,https://pbs.twimg.com/media/DMWLuFSX0AAQD1-.jpg,2048
